Datetime,DAYTON_MW
12/8/12 14:05,1971
12/8/12 15:05,2069
12/8/12 16:05,2089
12/8/12 17:05,2086
12/8/12 18:05,2087
12/8/12 19:05,2081
12/8/12 20:05,2057
12/8/12 21:05,2030
12/8/12 22:05,2007
12/8/12 23:05,1938
12/9/12 0:05,1915
12/9/12 1:05,1901
12/9/12 2:05,1883
12/9/12 3:05,1884
12/9/12 4:05,1975
12/9/12 5:05,1990
12/9/12 6:05,1878
12/9/12 7:05,1740
12/9/12 8:05,1485
12/9/12 9:05,1428
12/9/12 10:05,1406
12/9/12 11:05,1387
12/9/12 12:05,1390
12/9/12 13:05,1421
12/9/12 14:05,1460
12/9/12 15:05,1510
12/9/12 16:05,1588
12/9/12 17:05,1653
12/9/12 18:05,1666
12/9/12 19:05,1684
12/9/12 20:05,1685
12/9/12 21:05,1686
12/9/12 22:05,1663
12/9/12 23:05,1657
12/10/12 0:05,1679
12/10/12 1:05,1699
12/10/12 2:05,1706
12/10/12 3:05,1713
12/10/12 4:05,1799
12/10/12 5:05,1825
12/10/12 6:05,1732
12/10/12 7:05,1657
12/10/12 8:05,1370
12/10/12 9:05,1337
12/10/12 10:05,1296
12/10/12 11:05,1282
12/10/12 12:05,1293
12/10/12 13:05,1340
12/10/12 14:05,1433
12/10/12 15:05,1522
12/10/12 16:05,1623
12/10/12 17:05,1710
12/10/12 18:05,1776
12/10/12 19:05,1782
12/10/12 20:05,1769
12/10/12 21:05,1743
12/10/12 22:05,1723
12/10/12 23:05,1701
12/11/12 0:05,1698
12/11/12 1:05,1700
12/11/12 2:05,1688
12/11/12 3:05,1682
12/11/12 4:05,1739
12/11/12 5:05,1740
12/11/12 6:05,1662
12/11/12 7:05,1559
12/11/12 8:05,1537
12/11/12 9:05,1460
12/11/12 10:05,1411
12/11/12 11:05,1389
12/11/12 12:05,1416
12/11/12 13:05,1522
12/11/12 14:05,1747
12/11/12 15:05,1843
12/11/12 16:05,1888
12/11/12 17:05,1917
12/11/12 18:05,1968
12/11/12 19:05,1983
12/11/12 20:05,1994
12/11/12 21:05,2001
12/11/12 22:05,1992
12/11/12 23:05,1963
12/12/12 0:05,1933
12/12/12 1:05,1881
12/12/12 2:05,1845
12/12/12 3:05,1813
12/12/12 4:05,1858
12/12/12 5:05,1806
12/12/12 6:05,1663
12/12/12 7:05,1510
12/12/12 8:05,1524
12/12/12 9:05,1451
12/12/12 10:05,1414
12/12/12 11:05,1402
12/12/12 12:05,1439
12/12/12 13:05,1563
12/12/12 14:05,1793
12/12/12 15:05,1882
12/12/12 16:05,1921
12/12/12 17:05,1944
12/12/12 18:05,1982
12/12/12 19:05,1988
12/12/12 20:05,2010
12/12/12 21:05,2014
12/12/12 22:05,2011
12/12/12 23:05,1989
12/13/12 0:05,1974
12/13/12 1:05,1961
12/13/12 2:05,1921
12/13/12 3:05,1911
12/13/12 4:05,1976
12/13/12 5:05,1970
12/13/12 6:05,1826
12/13/12 7:05,1665
12/13/12 8:05,1538
12/13/12 9:05,1481
12/13/12 10:05,1449
12/13/12 11:05,1439
12/13/12 12:05,1468
12/13/12 13:05,1584
12/13/12 14:05,1823
12/13/12 15:05,1922
12/13/12 16:05,1934
12/13/12 17:05,1948
12/13/12 18:05,1965
12/13/12 19:05,1946
12/13/12 20:05,1954
12/13/12 21:05,1952
12/13/12 22:05,1942
12/13/12 23:05,1906
12/14/12 0:05,1893
12/14/12 1:05,1868
12/14/12 2:05,1851
12/14/12 3:05,1836
12/14/12 4:05,1910
12/14/12 5:05,1921
12/14/12 6:05,1782
12/14/12 7:05,1627
12/14/12 8:05,1519
12/14/12 9:05,1457
12/14/12 10:05,1414
12/14/12 11:05,1402
12/14/12 12:05,1431
12/14/12 13:05,1548
12/14/12 14:05,1782
12/14/12 15:05,1880
12/14/12 16:05,1905
12/14/12 17:05,1929
12/14/12 18:05,1951
12/14/12 19:05,1950
12/14/12 20:05,1942
12/14/12 21:05,1927
12/14/12 22:05,1922
12/14/12 23:05,1872
12/15/12 0:05,1855
12/15/12 1:05,1841
12/15/12 2:05,1828
12/15/12 3:05,1838
12/15/12 4:05,1914
12/15/12 5:05,1911
12/15/12 6:05,1771
12/15/12 7:05,1626
12/15/12 8:05,1477
12/15/12 9:05,1407
12/15/12 10:05,1376
12/15/12 11:05,1374
12/15/12 12:05,1406
12/15/12 13:05,1522
12/15/12 14:05,1760
12/15/12 15:05,1872
12/15/12 16:05,1941
12/15/12 17:05,1987
12/15/12 18:05,2027
12/15/12 19:05,2030
12/15/12 20:05,2041
12/15/12 21:05,2040
12/15/12 22:05,2028
12/15/12 23:05,1987
12/16/12 0:05,1949
12/16/12 1:05,1924
12/16/12 2:05,1877
12/16/12 3:05,1853
12/16/12 4:05,1915
12/16/12 5:05,1905
12/16/12 6:05,1753
12/16/12 7:05,1617
12/16/12 8:05,1384
12/16/12 9:05,1323
12/16/12 10:05,1294
12/16/12 11:05,1274
12/16/12 12:05,1282
12/16/12 13:05,1291
12/16/12 14:05,1332
12/16/12 15:05,1379
12/16/12 16:05,1452
12/16/12 17:05,1519
12/16/12 18:05,1554
12/16/12 19:05,1579
12/16/12 20:05,1593
12/16/12 21:05,1590
12/16/12 22:05,1581
12/16/12 23:05,1583
12/17/12 0:05,1590
12/17/12 1:05,1625
12/17/12 2:05,1629
12/17/12 3:05,1633
12/17/12 4:05,1744
12/17/12 5:05,1765
12/17/12 6:05,1663
12/17/12 7:05,1567
12/17/12 8:05,1428
12/17/12 9:05,1368
12/17/12 10:05,1332
12/17/12 11:05,1320
12/17/12 12:05,1327
12/17/12 13:05,1369
12/17/12 14:05,1453
12/17/12 15:05,1527
12/17/12 16:05,1617
12/17/12 17:05,1697
12/17/12 18:05,1747
12/17/12 19:05,1758
12/17/12 20:05,1756
12/17/12 21:05,1747
12/17/12 22:05,1737
12/17/12 23:05,1715
12/18/12 0:05,1713
12/18/12 1:05,1709
12/18/12 2:05,1691
12/18/12 3:05,1682
12/18/12 4:05,1722
12/18/12 5:05,1690
12/18/12 6:05,1597
12/18/12 7:05,1482
12/18/12 8:05,1580
12/18/12 9:05,1538
12/18/12 10:05,1511
12/18/12 11:05,1511
12/18/12 12:05,1560
12/18/12 13:05,1687
12/18/12 14:05,1918
12/18/12 15:05,2000
12/18/12 16:05,1991
12/18/12 17:05,1970
12/18/12 18:05,1959
12/18/12 19:05,1932
12/18/12 20:05,1928
12/18/12 21:05,1906
12/18/12 22:05,1876
12/18/12 23:05,1824
12/19/12 0:05,1797
12/19/12 1:05,1751
12/19/12 2:05,1713
12/19/12 3:05,1708
12/19/12 4:05,1799
12/19/12 5:05,1785
12/19/12 6:05,1679
12/19/12 7:05,1547
12/19/12 8:05,1705
12/19/12 9:05,1658
12/19/12 10:05,1644
12/19/12 11:05,1640
12/19/12 12:05,1686
12/19/12 13:05,1822
12/19/12 14:05,2060
12/19/12 15:05,2144
12/19/12 16:05,2109
12/19/12 17:05,2072
12/19/12 18:05,2045
12/19/12 19:05,2021
12/19/12 20:05,2002
12/19/12 21:05,2017
12/19/12 22:05,1948
12/19/12 23:05,1897
12/20/12 0:05,1862
12/20/12 1:05,1833
12/20/12 2:05,1808
12/20/12 3:05,1802
12/20/12 4:05,1925
12/20/12 5:05,1925
12/20/12 6:05,1795
12/20/12 7:05,1666
12/20/12 8:05,1730
12/20/12 9:05,1679
12/20/12 10:05,1667
12/20/12 11:05,1669
12/20/12 12:05,1713
12/20/12 13:05,1834
12/20/12 14:05,2066
12/20/12 15:05,2154
12/20/12 16:05,2151
12/20/12 17:05,2136
12/20/12 18:05,2124
12/20/12 19:05,2098
12/20/12 20:05,2085
12/20/12 21:05,2059
12/20/12 22:05,2021
12/20/12 23:05,1971
12/21/12 0:05,1949
12/21/12 1:05,1935
12/21/12 2:05,1922
12/21/12 3:05,1931
12/21/12 4:05,2030
12/21/12 5:05,2025
12/21/12 6:05,1901
12/21/12 7:05,1778
12/21/12 8:05,1559
12/21/12 9:05,1519
12/21/12 10:05,1481
12/21/12 11:05,1482
12/21/12 12:05,1527
12/21/12 13:05,1659
12/21/12 14:05,1908
12/21/12 15:05,2012
12/21/12 16:05,2019
12/21/12 17:05,2022
12/21/12 18:05,2032
12/21/12 19:05,2020
12/21/12 20:05,2004
12/21/12 21:05,1991
12/21/12 22:05,1973
12/21/12 23:05,1919
12/22/12 0:05,1908
12/22/12 1:05,1921
12/22/12 2:05,1944
12/22/12 3:05,1990
12/22/12 4:05,2088
12/22/12 5:05,2065
12/22/12 6:05,1934
12/22/12 7:05,1814
12/22/12 8:05,1404
12/22/12 9:05,1375
12/22/12 10:05,1370
12/22/12 11:05,1371
12/22/12 12:05,1424
12/22/12 13:05,1547
12/22/12 14:05,1774
12/22/12 15:05,1889
12/22/12 16:05,1944
12/22/12 17:05,1989
12/22/12 18:05,2000
12/22/12 19:05,1989
12/22/12 20:05,1977
12/22/12 21:05,1968
12/22/12 22:05,1943
12/22/12 23:05,1896
12/23/12 0:05,1860
12/23/12 1:05,1834
12/23/12 2:05,1815
12/23/12 3:05,1836
12/23/12 4:05,1947
12/23/12 5:05,1925
12/23/12 6:05,1797
12/23/12 7:05,1648
12/23/12 8:05,1318
12/23/12 9:05,1255
12/23/12 10:05,1223
12/23/12 11:05,1216
12/23/12 12:05,1208
12/23/12 13:05,1235
12/23/12 14:05,1301
12/23/12 15:05,1353
12/23/12 16:05,1439
12/23/12 17:05,1491
12/23/12 18:05,1498
12/23/12 19:05,1508
12/23/12 20:05,1494
12/23/12 21:05,1454
12/23/12 22:05,1415
12/23/12 23:05,1386
12/24/12 0:05,1388
12/24/12 1:05,1385
12/24/12 2:05,1398
12/24/12 3:05,1424
12/24/12 4:05,1565
12/24/12 5:05,1585
12/24/12 6:05,1526
12/24/12 7:05,1468
12/24/12 8:05,1427
12/24/12 9:05,1387
12/24/12 10:05,1368
12/24/12 11:05,1380
12/24/12 12:05,1392
12/24/12 13:05,1440
12/24/12 14:05,1531
12/24/12 15:05,1589
12/24/12 16:05,1659
12/24/12 17:05,1690
12/24/12 18:05,1675
12/24/12 19:05,1648
12/24/12 20:05,1603
12/24/12 21:05,1566
12/24/12 22:05,1501
12/24/12 23:05,1503
12/25/12 0:05,1500
12/25/12 1:05,1494
12/25/12 2:05,1480
12/25/12 3:05,1482
12/25/12 4:05,1598
12/25/12 5:05,1594
12/25/12 6:05,1518
12/25/12 7:05,1415
12/25/12 8:05,1559
12/25/12 9:05,1497
12/25/12 10:05,1472
12/25/12 11:05,1475
12/25/12 12:05,1500
12/25/12 13:05,1583
12/25/12 14:05,1727
12/25/12 15:05,1810
12/25/12 16:05,1843
12/25/12 17:05,1855
12/25/12 18:05,1852
12/25/12 19:05,1816
12/25/12 20:05,1768
12/25/12 21:05,1733
12/25/12 22:05,1695
12/25/12 23:05,1654
12/26/12 0:05,1630
12/26/12 1:05,1605
12/26/12 2:05,1582
12/26/12 3:05,1565
12/26/12 4:05,1668
12/26/12 5:05,1680
12/26/12 6:05,1598
12/26/12 7:05,1510
12/26/12 8:05,1542
12/26/12 9:05,1482
12/26/12 10:05,1454
12/26/12 11:05,1433
12/26/12 12:05,1475
12/26/12 13:05,1589
12/26/12 14:05,1792
12/26/12 15:05,1915
12/26/12 16:05,1951
12/26/12 17:05,1970
12/26/12 18:05,1991
12/26/12 19:05,1968
12/26/12 20:05,1963
12/26/12 21:05,1934
12/26/12 22:05,1898
12/26/12 23:05,1845
12/27/12 0:05,1821
12/27/12 1:05,1804
12/27/12 2:05,1798
12/27/12 3:05,1791
12/27/12 4:05,1920
12/27/12 5:05,1919
12/27/12 6:05,1807
12/27/12 7:05,1669
12/27/12 8:05,1560
12/27/12 9:05,1491
12/27/12 10:05,1432
12/27/12 11:05,1417
12/27/12 12:05,1435
12/27/12 13:05,1530
12/27/12 14:05,1731
12/27/12 15:05,1848
12/27/12 16:05,1870
12/27/12 17:05,1907
12/27/12 18:05,1941
12/27/12 19:05,1946
12/27/12 20:05,1956
12/27/12 21:05,1955
12/27/12 22:05,1928
12/27/12 23:05,1888
12/28/12 0:05,1863
12/28/12 1:05,1842
12/28/12 2:05,1814
12/28/12 3:05,1804
12/28/12 4:05,1904
12/28/12 5:05,1876
12/28/12 6:05,1758
12/28/12 7:05,1635
12/28/12 8:05,1529
12/28/12 9:05,1474
12/28/12 10:05,1446
12/28/12 11:05,1423
12/28/12 12:05,1463
12/28/12 13:05,1560
12/28/12 14:05,1769
12/28/12 15:05,1887
12/28/12 16:05,1920
12/28/12 17:05,1933
12/28/12 18:05,1952
12/28/12 19:05,1952
12/28/12 20:05,1960
12/28/12 21:05,1974
12/28/12 22:05,1959
12/28/12 23:05,1929
12/29/12 0:05,1916
12/29/12 1:05,1904
12/29/12 2:05,1877
12/29/12 3:05,1883
12/29/12 4:05,1983
12/29/12 5:05,1942
12/29/12 6:05,1808
12/29/12 7:05,1668
12/29/12 8:05,1439
12/29/12 9:05,1385
12/29/12 10:05,1353
12/29/12 11:05,1342
12/29/12 12:05,1388
12/29/12 13:05,1501
12/29/12 14:05,1717
12/29/12 15:05,1835
12/29/12 16:05,1883
12/29/12 17:05,1921
12/29/12 18:05,1957
12/29/12 19:05,1939
12/29/12 20:05,1939
12/29/12 21:05,1926
12/29/12 22:05,1914
12/29/12 23:05,1878
12/30/12 0:05,1850
12/30/12 1:05,1825
12/30/12 2:05,1812
12/30/12 3:05,1815
12/30/12 4:05,1918
12/30/12 5:05,1895
12/30/12 6:05,1758
12/30/12 7:05,1629
12/30/12 8:05,1447
12/30/12 9:05,1379
12/30/12 10:05,1354
12/30/12 11:05,1342
12/30/12 12:05,1358
12/30/12 13:05,1377
12/30/12 14:05,1426
12/30/12 15:05,1479
12/30/12 16:05,1549
12/30/12 17:05,1606
12/30/12 18:05,1599
12/30/12 19:05,1586
12/30/12 20:05,1578
12/30/12 21:05,1553
12/30/12 22:05,1533
12/30/12 23:05,1515
12/31/12 0:05,1530
12/31/12 1:05,1568
12/31/12 2:05,1596
12/31/12 3:05,1614
12/31/12 4:05,1719
12/31/12 5:05,1705
12/31/12 6:05,1613
12/31/12 7:05,1525
12/31/12 8:05,1420
12/31/12 9:05,1345
12/31/12 10:05,1314
12/31/12 11:05,1299
12/31/12 12:05,1308
12/31/12 13:05,1351
12/31/12 14:05,1438
12/31/12 15:05,1524
12/31/12 16:05,1626
12/31/12 17:05,1707
12/31/12 18:05,1752
12/31/12 19:05,1749
12/31/12 20:05,1729
12/31/12 21:05,1711
12/31/12 22:05,1690
12/31/12 23:05,1672
1/1/13 0:05,1674
1/1/13 1:05,1677
1/1/13 2:05,1675
1/1/13 3:05,1687
1/1/13 4:05,1765
1/1/13 5:05,1727
1/1/13 6:05,1643
1/1/13 7:05,1531
1/1/13 8:05,1553
1/1/13 9:05,1497
1/1/13 10:05,1469
1/1/13 11:05,1466
1/1/13 12:05,1499
1/1/13 13:05,1603
1/1/13 14:05,1819
1/1/13 15:05,1952
1/1/13 16:05,1967
1/1/13 17:05,1985
1/1/13 18:05,1977
1/1/13 19:05,1943
1/1/13 20:05,1932
1/1/13 21:05,1913
1/1/13 22:05,1904
1/1/13 23:05,1869
1/2/13 0:05,1861
1/2/13 1:05,1828
1/2/13 2:05,1808
1/2/13 3:05,1828
1/2/13 4:05,1845
1/2/13 5:05,1790
1/2/13 6:05,1666
1/2/13 7:05,1528
1/2/13 8:05,1519
1/2/13 9:05,1452
1/2/13 10:05,1420
1/2/13 11:05,1414
1/2/13 12:05,1438
1/2/13 13:05,1559
1/2/13 14:05,1794
1/2/13 15:05,1912
1/2/13 16:05,1926
1/2/13 17:05,1932
1/2/13 18:05,1940
1/2/13 19:05,1930
1/2/13 20:05,1919
1/2/13 21:05,1909
1/2/13 22:05,1882
1/2/13 23:05,1853
1/3/13 0:05,1825
1/3/13 1:05,1793
1/3/13 2:05,1781
1/3/13 3:05,1798
1/3/13 4:05,1923
1/3/13 5:05,1890
1/3/13 6:05,1762
1/3/13 7:05,1629
1/3/13 8:05,1572
1/3/13 9:05,1513
1/3/13 10:05,1481
1/3/13 11:05,1476
1/3/13 12:05,1503
1/3/13 13:05,1610
1/3/13 14:05,1836
1/3/13 15:05,1954
1/3/13 16:05,1946
1/3/13 17:05,1970
1/3/13 18:05,1992
1/3/13 19:05,1988
1/3/13 20:05,1998
1/3/13 21:05,1996
1/3/13 22:05,1983
1/3/13 23:05,1951
1/4/13 0:05,1929
1/4/13 1:05,1903
1/4/13 2:05,1856
1/4/13 3:05,1844
1/4/13 4:05,1948
1/4/13 5:05,1913
1/4/13 6:05,1764
1/4/13 7:05,1615
1/4/13 8:05,1684
1/4/13 9:05,1645
1/4/13 10:05,1617
1/4/13 11:05,1600
1/4/13 12:05,1658
1/4/13 13:05,1780
1/4/13 14:05,2036
1/4/13 15:05,2156
1/4/13 16:05,2135
1/4/13 17:05,2117
1/4/13 18:05,2110
1/4/13 19:05,2058
1/4/13 20:05,2040
1/4/13 21:05,2002
1/4/13 22:05,1968
1/4/13 23:05,1916
1/5/13 0:05,1885
1/5/13 1:05,1846
1/5/13 2:05,1833
1/5/13 3:05,1847
1/5/13 4:05,1984
1/5/13 5:05,1942
1/5/13 6:05,1801
1/5/13 7:05,1666
1/5/13 8:05,1441
1/5/13 9:05,1401
1/5/13 10:05,1373
1/5/13 11:05,1374
1/5/13 12:05,1409
1/5/13 13:05,1531
1/5/13 14:05,1753
1/5/13 15:05,1905
1/5/13 16:05,1923
1/5/13 17:05,1967
1/5/13 18:05,1992
1/5/13 19:05,1992
1/5/13 20:05,1982
1/5/13 21:05,1973
1/5/13 22:05,1942
1/5/13 23:05,1905
1/6/13 0:05,1871
1/6/13 1:05,1866
1/6/13 2:05,1854
1/6/13 3:05,1890
1/6/13 4:05,2038
1/6/13 5:05,2007
1/6/13 6:05,1892
1/6/13 7:05,1767
1/6/13 8:05,1358
1/6/13 9:05,1293
1/6/13 10:05,1256
1/6/13 11:05,1235
1/6/13 12:05,1236
1/6/13 13:05,1253
1/6/13 14:05,1304
1/6/13 15:05,1370
1/6/13 16:05,1440
1/6/13 17:05,1513
1/6/13 18:05,1559
1/6/13 19:05,1585
1/6/13 20:05,1606
1/6/13 21:05,1596
1/6/13 22:05,1572
1/6/13 23:05,1569
1/7/13 0:05,1574
1/7/13 1:05,1590
1/7/13 2:05,1604
1/7/13 3:05,1617
1/7/13 4:05,1743
1/7/13 5:05,1703
1/7/13 6:05,1606
1/7/13 7:05,1510
1/7/13 8:05,1476
1/7/13 9:05,1392
1/7/13 10:05,1343
1/7/13 11:05,1302
1/7/13 12:05,1308
1/7/13 13:05,1341
1/7/13 14:05,1420
1/7/13 15:05,1519
1/7/13 16:05,1585
1/7/13 17:05,1670
1/7/13 18:05,1724
1/7/13 19:05,1733
1/7/13 20:05,1743
1/7/13 21:05,1712
1/7/13 22:05,1662
1/7/13 23:05,1645
1/8/13 0:05,1642
1/8/13 1:05,1641
1/8/13 2:05,1628
1/8/13 3:05,1621
1/8/13 4:05,1702
1/8/13 5:05,1664
1/8/13 6:05,1567
1/8/13 7:05,1464
1/8/13 8:05,1673
1/8/13 9:05,1572
1/8/13 10:05,1512
1/8/13 11:05,1481
1/8/13 12:05,1493
1/8/13 13:05,1597
1/8/13 14:05,1823
1/8/13 15:05,1970
1/8/13 16:05,1984
1/8/13 17:05,2009
1/8/13 18:05,2039
1/8/13 19:05,2054
1/8/13 20:05,2056
1/8/13 21:05,2066
1/8/13 22:05,2034
1/8/13 23:05,1967
1/9/13 0:05,1940
1/9/13 1:05,1914
1/9/13 2:05,1876
1/9/13 3:05,1871
1/9/13 4:05,1911
1/9/13 5:05,1846
1/9/13 6:05,1731
1/9/13 7:05,1588
1/9/13 8:05,1650
1/9/13 9:05,1552
1/9/13 10:05,1493
1/9/13 11:05,1463
1/9/13 12:05,1479
1/9/13 13:05,1584
1/9/13 14:05,1815
1/9/13 15:05,1941
1/9/13 16:05,1944
1/9/13 17:05,2014
1/9/13 18:05,2087
1/9/13 19:05,2137
1/9/13 20:05,2191
1/9/13 21:05,2228
1/9/13 22:05,2275
1/9/13 23:05,2268
1/10/13 0:05,2268
1/10/13 1:05,2255
1/10/13 2:05,2211
1/10/13 3:05,2174
1/10/13 4:05,2237
1/10/13 5:05,2161
1/10/13 6:05,1968
1/10/13 7:05,1809
1/10/13 8:05,1637
1/10/13 9:05,1552
1/10/13 10:05,1490
1/10/13 11:05,1449
1/10/13 12:05,1468
1/10/13 13:05,1564
1/10/13 14:05,1794
1/10/13 15:05,1935
1/10/13 16:05,1942
1/10/13 17:05,1990
1/10/13 18:05,2047
1/10/13 19:05,2101
1/10/13 20:05,2168
1/10/13 21:05,2208
1/10/13 22:05,2251
1/10/13 23:05,2246
1/11/13 0:05,2271
1/11/13 1:05,2264
1/11/13 2:05,2235
1/11/13 3:05,2194
1/11/13 4:05,2262
1/11/13 5:05,2166
1/11/13 6:05,1988
1/11/13 7:05,1788
1/11/13 8:05,1623
1/11/13 9:05,1529
1/11/13 10:05,1473
1/11/13 11:05,1436
1/11/13 12:05,1454
1/11/13 13:05,1551
1/11/13 14:05,1797
1/11/13 15:05,1942
1/11/13 16:05,1936
1/11/13 17:05,1973
1/11/13 18:05,2029
1/11/13 19:05,2060
1/11/13 20:05,2106
1/11/13 21:05,2151
1/11/13 22:05,2178
1/11/13 23:05,2179
1/12/13 0:05,2166
1/12/13 1:05,2161
1/12/13 2:05,2140
1/12/13 3:05,2116
1/12/13 4:05,2205
1/12/13 5:05,2116
1/12/13 6:05,1944
1/12/13 7:05,1773
1/12/13 8:05,1485
1/12/13 9:05,1434
1/12/13 10:05,1387
1/12/13 11:05,1389
1/12/13 12:05,1412
1/12/13 13:05,1524
1/12/13 14:05,1762
1/12/13 15:05,1920
1/12/13 16:05,1926
1/12/13 17:05,1978
1/12/13 18:05,2045
1/12/13 19:05,2069
1/12/13 20:05,2111
1/12/13 21:05,2151
1/12/13 22:05,2148
1/12/13 23:05,2113
1/13/13 0:05,2095
1/13/13 1:05,2071
1/13/13 2:05,2052
1/13/13 3:05,2051
1/13/13 4:05,2161
1/13/13 5:05,2067
1/13/13 6:05,1873
1/13/13 7:05,1716
1/13/13 8:05,1375
1/13/13 9:05,1303
1/13/13 10:05,1265
1/13/13 11:05,1234
1/13/13 12:05,1227
1/13/13 13:05,1251
1/13/13 14:05,1290
1/13/13 15:05,1363
1/13/13 16:05,1418
1/13/13 17:05,1499
1/13/13 18:05,1547
1/13/13 19:05,1596
1/13/13 20:05,1612
1/13/13 21:05,1625
1/13/13 22:05,1621
1/13/13 23:05,1630
1/14/13 0:05,1646
1/14/13 1:05,1673
1/14/13 2:05,1676
1/14/13 3:05,1697
1/14/13 4:05,1831
1/14/13 5:05,1771
1/14/13 6:05,1679
1/14/13 7:05,1571
1/14/13 8:05,1454
1/14/13 9:05,1367
1/14/13 10:05,1319
1/14/13 11:05,1292
1/14/13 12:05,1304
1/14/13 13:05,1343
1/14/13 14:05,1435
1/14/13 15:05,1527
1/14/13 16:05,1594
1/14/13 17:05,1682
1/14/13 18:05,1743
1/14/13 19:05,1746
1/14/13 20:05,1735
1/14/13 21:05,1721
1/14/13 22:05,1687
1/14/13 23:05,1665
1/15/13 0:05,1672
1/15/13 1:05,1659
1/15/13 2:05,1657
1/15/13 3:05,1651
1/15/13 4:05,1739
1/15/13 5:05,1693
1/15/13 6:05,1598
1/15/13 7:05,1484
1/15/13 8:05,1551
1/15/13 9:05,1469
1/15/13 10:05,1430
1/15/13 11:05,1407
1/15/13 12:05,1429
1/15/13 13:05,1534
1/15/13 14:05,1754
1/15/13 15:05,1914
1/15/13 16:05,1929
1/15/13 17:05,1952
1/15/13 18:05,1968
1/15/13 19:05,1966
1/15/13 20:05,1969
1/15/13 21:05,1970
1/15/13 22:05,1940
1/15/13 23:05,1914
1/16/13 0:05,1900
1/16/13 1:05,1852
1/16/13 2:05,1819
1/16/13 3:05,1796
1/16/13 4:05,1882
1/16/13 5:05,1832
1/16/13 6:05,1719
1/16/13 7:05,1580
1/16/13 8:05,1549
1/16/13 9:05,1480
1/16/13 10:05,1428
1/16/13 11:05,1410
1/16/13 12:05,1433
1/16/13 13:05,1544
1/16/13 14:05,1768
1/16/13 15:05,1931
1/16/13 16:05,1925
1/16/13 17:05,1954
1/16/13 18:05,1986
1/16/13 19:05,2013
1/16/13 20:05,2016
1/16/13 21:05,1995
1/16/13 22:05,2004
1/16/13 23:05,1975
1/17/13 0:05,1962
1/17/13 1:05,1947
1/17/13 2:05,1934
1/17/13 3:05,1991
1/17/13 4:05,2053
1/17/13 5:05,1962
1/17/13 6:05,1800
1/17/13 7:05,1665
1/17/13 8:05,1534
1/17/13 9:05,1463
1/17/13 10:05,1428
1/17/13 11:05,1414
1/17/13 12:05,1442
1/17/13 13:05,1558
1/17/13 14:05,1789
1/17/13 15:05,1957
1/17/13 16:05,1955
1/17/13 17:05,1953
1/17/13 18:05,1969
1/17/13 19:05,1973
1/17/13 20:05,1994
1/17/13 21:05,1992
1/17/13 22:05,1985
1/17/13 23:05,1953
1/18/13 0:05,1943
1/18/13 1:05,1925
1/18/13 2:05,1899
1/18/13 3:05,1907
1/18/13 4:05,2019
1/18/13 5:05,1932
1/18/13 6:05,1792
1/18/13 7:05,1663
1/18/13 8:05,1586
1/18/13 9:05,1522
1/18/13 10:05,1476
1/18/13 11:05,1452
1/18/13 12:05,1479
1/18/13 13:05,1579
1/18/13 14:05,1793
1/18/13 15:05,1956
1/18/13 16:05,1950
1/18/13 17:05,1945
1/18/13 18:05,1967
1/18/13 19:05,1964
1/18/13 20:05,1976
1/18/13 21:05,1966
1/18/13 22:05,1960
1/18/13 23:05,1921
1/19/13 0:05,1904
1/19/13 1:05,1879
1/19/13 2:05,1863
1/19/13 3:05,1880
1/19/13 4:05,2010
1/19/13 5:05,1940
1/19/13 6:05,1785
1/19/13 7:05,1631
1/19/13 8:05,1482
1/19/13 9:05,1438
1/19/13 10:05,1420
1/19/13 11:05,1426
1/19/13 12:05,1460
1/19/13 13:05,1589
1/19/13 14:05,1824
1/19/13 15:05,1991
1/19/13 16:05,2022
1/19/13 17:05,2026
1/19/13 18:05,2051
1/19/13 19:05,2053
1/19/13 20:05,2039
1/19/13 21:05,2027
1/19/13 22:05,2009
1/19/13 23:05,1970
1/20/13 0:05,1966
1/20/13 1:05,1971
1/20/13 2:05,1969
1/20/13 3:05,1993
1/20/13 4:05,2065
1/20/13 5:05,1973
1/20/13 6:05,1825
1/20/13 7:05,1686
1/20/13 8:05,1582
1/20/13 9:05,1530
1/20/13 10:05,1512
1/20/13 11:05,1522
1/20/13 12:05,1553
1/20/13 13:05,1615
1/20/13 14:05,1693
1/20/13 15:05,1728
1/20/13 16:05,1732
1/20/13 17:05,1727
1/20/13 18:05,1695
1/20/13 19:05,1677
1/20/13 20:05,1640
1/20/13 21:05,1600
1/20/13 22:05,1573
1/20/13 23:05,1558
1/21/13 0:05,1570
1/21/13 1:05,1576
1/21/13 2:05,1667
1/21/13 3:05,1771
1/21/13 4:05,1726
1/21/13 5:05,1637
1/21/13 6:05,1555
1/21/13 7:05,1805
1/21/13 8:05,1752
1/21/13 9:05,1730
1/21/13 10:05,1733
1/21/13 11:05,1761
1/21/13 12:05,1829
1/21/13 13:05,1926
1/21/13 14:05,1987
1/21/13 15:05,2034
1/21/13 16:05,2041
1/21/13 17:05,2020
1/21/13 18:05,1977
1/21/13 19:05,1905
1/21/13 20:05,1843
1/21/13 21:05,1762
1/21/13 22:05,1717
1/21/13 23:05,1706
1/22/13 0:05,1710
1/22/13 1:05,1777
1/22/13 2:05,1885
1/22/13 3:05,1880
1/22/13 4:05,1834
1/22/13 5:05,1765
1/22/13 6:05,1665
1/22/13 7:05,1775
1/22/13 8:05,1735
